customer_id,region,customer_type,acquisition_channel,tenure_months,orders,discount_pct,returns,revenue
C007552,East,Consumer,Paid Search,53,13,14.2,1,16097.27
C007553,South,Consumer,Referral,41,8,10.9,0,15501.7
C007554,South,Consumer,Referral,24,6,10.3,0,8855.83
C007555,East,Consumer,Paid Search,31,6,10.0,0,6095.53
C007556,West,Consumer,Paid Search,27,7,13.5,1,11859.45
C007557,South,SMB,Organic,8,3,8.5,0,8789.16
C007558,South,SMB,Organic,23,7,4.3,1,26818.18
C007559,West,Consumer,Referral,22,4,8.3,0,5643.67
C007560,West,Consumer,Paid Search,19,4,10.4,0,8714.41
C007561,West,Consumer,Organic,28,7,2.3,0,10651.71
C007562,South,SMB,Organic,24,12,6.4,3,32618.67
C007563,North,SMB,Referral,25,2,9.9,0,5768.68
C007564,South,Consumer,Referral,51,14,9.4,1,18988.56
C007565,South,Consumer,Paid Search,21,5,8.1,0,6353.84
C007566,West,Consumer,Referral,35,7,11.1,0,12791.51
C007567,North,Consumer,Referral,19,2,8.9,0,2111.18
C007568,East,Consumer,Organic,52,9,8.5,0,13618.94
C007569,West,Consumer,Paid Search,30,6,9.4,1,11758.58
C007570,West,SMB,Organic,24,7,7.7,0,18946.79
C007571,East,Consumer,Social,13,4,17.1,0,4708.74
C007572,West,Consumer,Organic,52,12,1.4,2,15718.3
C007573,North,Consumer,Paid Search,39,12,13.5,0,19503.88
C007574,South,SMB,Referral,12,4,4.1,0,9743.32
C007575,North,Consumer,Referral,6,4,7.2,2,6770.03
C007576,West,Consumer,Social,17,6,22.1,1,7341.41
C007577,West,SMB,Paid Search,10,4,13.1,0,9201.72
C007578,North,Consumer,Organic,18,8,4.9,2,9881.94
C007579,North,Consumer,Referral,33,5,2.7,0,8011.74
C007580,South,Consumer,Social,39,10,16.1,2,10857.81
C007581,South,Consumer,Partner,5,3,7.7,0,5074.99
C007582,West,Enterprise,Referral,7,2,1.2,0,18161.12
C007583,North,Consumer,Paid Search,10,6,8.9,1,7538.89
C007584,West,Consumer,Organic,23,5,7.9,0,7957.3
C007585,South,Consumer,Partner,41,11,12.1,0,13528.74
C007586,South,Enterprise,Referral,20,16,7.4,0,130394.84
C007587,North,SMB,Organic,5,3,8.2,0,7607.37
C007588,West,Consumer,Paid Search,25,6,12.3,0,6396.07
C007589,East,Consumer,Referral,15,3,4.9,0,3583.55
C007590,South,Consumer,Organic,15,2,11.8,0,2116.24
C007591,South,SMB,Social,23,8,11.0,1,20905.26
C007592,West,Consumer,Referral,29,6,8.5,0,6086.6
C007593,West,Consumer,Organic,38,8,3.3,0,9879.0
C007594,West,Consumer,Partner,41,12,7.6,2,14444.59
C007595,East,Enterprise,Partner,35,17,13.0,0,122308.7
C007596,West,Consumer,Organic,32,6,5.3,0,7347.34
C007597,South,Consumer,Paid Search,7,3,11.2,0,3404.68
C007598,East,Enterprise,Partner,31,17,6.6,0,111911.98
C007599,South,Consumer,Paid Search,18,1,13.9,0,2065.86
C007600,South,Consumer,Partner,41,9,5.4,1,10025.38
C007601,West,Consumer,Organic,14,1,5.5,0,1702.92
C007602,West,Consumer,Social,17,10,14.8,0,14329.75
C007603,South,Consumer,Referral,13,6,4.9,0,14231.16
C007604,South,Consumer,Paid Search,14,3,7.9,0,4812.79
C007605,West,Consumer,Social,46,10,15.3,0,13398.9
C007606,West,Consumer,Organic,13,1,4.1,0,1515.5
C007607,East,SMB,Organic,22,11,5.9,1,27629.74
C007608,North,Consumer,Organic,14,1,0.0,0,1719.02
C007609,South,SMB,Organic,21,9,3.8,0,25565.86
C007610,West,Consumer,Organic,25,6,7.8,1,15928.66
C007611,East,Consumer,Paid Search,30,3,7.3,1,4440.53
C007612,East,Consumer,Organic,20,4,10.8,0,4618.07
C007613,East,Consumer,Organic,49,5,,0,5993.42
C007614,South,Consumer,Organic,6,6,4.8,1,9357.57
C007615,South,Consumer,Social,13,4,15.5,0,5506.17
C007616,West,SMB,Organic,12,7,2.6,0,24333.5
C007617,South,Enterprise,Social,10,6,19.5,0,47762.17
C007618,East,Consumer,Organic,29,9,5.7,1,15303.41
C007619,East,Enterprise,Organic,12,6,5.4,0,35728.98
C007620,West,Consumer,Paid Search,1,4,15.2,0,5291.19
C007621,South,Consumer,Paid Search,23,8,13.4,2,9385.66
C007622,East,Consumer,Referral,50,9,5.2,0,10451.46
C007623,North,SMB,Social,2,4,15.1,0,9171.25
C007624,North,SMB,Paid Search,28,19,13.9,0,57279.69
C007625,South,Enterprise,Organic,37,17,5.4,1,132116.9
C007626,North,SMB,Social,14,5,11.2,0,17594.51
C007627,West,Consumer,Organic,25,3,9.4,0,5718.57
C007628,West,SMB,Social,1,3,15.7,0,9183.85
C007629,North,Enterprise,Referral,22,11,6.0,1,69900.73
C007630,West,SMB,Organic,30,14,7.1,0,54567.89
C007631,South,Consumer,Paid Search,15,4,10.7,0,5404.95
C007632,East,SMB,Paid Search,15,7,7.6,0,16327.48
C007633,West,Consumer,Referral,26,1,7.2,0,1619.86
C007634,South,Enterprise,Partner,20,13,10.2,0,91888.23
C007635,North,Enterprise,Paid Search,39,15,11.4,1,144910.23
C007636,North,SMB,Partner,21,8,7.5,1,26029.46
C007637,South,Consumer,Organic,26,10,4.6,0,28507.46
C007638,West,Consumer,Organic,15,2,4.9,0,3180.17
C007639,South,Enterprise,Referral,15,11,7.6,0,92528.52
C007640,South,SMB,Partner,33,11,10.6,0,48458.87
C007641,North,SMB,Paid Search,35,10,14.4,0,17683.53
C007642,West,Enterprise,Social,7,6,21.3,0,44108.88
C007643,South,Consumer,Paid Search,18,3,17.4,0,3978.77
C007644,East,SMB,Partner,27,5,5.6,0,16301.32
C007645,East,Consumer,Social,2,3,14.5,0,6446.18
C007646,South,Consumer,Referral,17,3,9.3,1,3922.74
C007647,North,Consumer,Referral,64,16,1.8,2,29700.42
C007648,South,Consumer,Referral,11,1,8.1,0,2003.26
C007649,South,Consumer,Partner,10,6,5.6,0,12156.11
C007650,East,SMB,Referral,19,6,7.0,0,15820.51
C007651,West,Consumer,Paid Search,20,5,12.2,0,7978.13
C007652,South,SMB,Partner,16,7,2.9,0,18542.4
C007653,South,Consumer,Referral,36,5,14.4,0,10071.68
C007654,North,SMB,Referral,4,5,5.5,0,11423.41
C007655,North,Consumer,Referral,10,2,11.5,0,2186.57
C007656,East,SMB,Paid Search,18,3,7.3,0,7095.58
C007657,West,Consumer,Paid Search,41,14,10.2,1,17667.21
C007658,East,Consumer,Organic,13,2,7.5,1,2724.32
C007659,North,Consumer,Partner,9,1,7.4,0,1304.01
C007660,South,Consumer,Referral,3,4,9.5,0,5020.02
C007661,South,Consumer,Social,8,4,17.0,1,4378.08
C007662,West,Consumer,Paid Search,3,4,9.6,0,7222.79
C007663,East,Consumer,Partner,12,3,11.8,1,3969.87
C007664,West,SMB,Paid Search,28,11,13.8,1,23024.76
C007665,North,Consumer,Paid Search,25,11,7.8,0,17284.72
C007666,South,Consumer,Partner,29,6,8.4,0,8506.07
C007667,East,Consumer,Referral,7,1,9.1,0,895.05
C007668,South,Consumer,Partner,5,1,7.8,0,1187.02
C007669,East,Consumer,Referral,24,6,7.2,0,9211.0
C007670,South,SMB,Organic,34,12,6.6,0,48458.4
C007671,West,Consumer,Paid Search,19,8,7.2,0,13459.78
C007672,North,Consumer,Partner,26,6,7.5,0,7190.18
C007673,West,Consumer,Paid Search,18,4,11.0,0,6214.82
C007674,South,Consumer,Social,14,5,17.4,0,7519.09
C007675,South,SMB,Organic,15,6,3.4,0,11599.96
C007676,South,Consumer,Paid Search,33,9,17.9,0,13699.23
C007677,South,SMB,Social,18,8,13.3,0,23788.12
C007678,West,Consumer,Partner,33,9,4.7,1,21592.07
C007679,West,Consumer,Paid Search,21,4,15.8,1,7896.05
C007680,West,Consumer,Organic,12,5,6.9,0,7217.49
C007681,West,Enterprise,Organic,27,15,6.2,2,137271.28
C007682,East,Consumer,Organic,19,3,4.3,0,3973.24
C007683,South,Consumer,Social,38,9,14.0,0,11631.79
C007684,West,SMB,Paid Search,10,4,13.4,0,8307.72
C007685,North,Consumer,Organic,4,1,3.4,0,1267.64
C007686,West,Consumer,Social,28,5,20.4,0,5723.87
C007687,South,Consumer,Social,44,13,15.8,0,22936.23
C007688,East,Consumer,Paid Search,34,9,11.3,0,11246.18
C007689,South,SMB,Partner,46,16,6.8,1,43951.13
C007690,South,Consumer,Paid Search,52,10,8.4,3,13044.25
C007691,North,Consumer,Organic,17,7,7.2,0,10641.64
C007692,South,Consumer,Partner,9,8,5.7,1,11691.3
C007693,South,Enterprise,Organic,1,5,4.6,1,36128.48
C007694,South,Consumer,Partner,4,2,15.6,0,2312.62
C007695,South,Consumer,Referral,28,5,1.6,0,11549.91
C007696,South,Enterprise,Partner,4,5,7.7,0,42069.88
C007697,South,Consumer,Organic,23,5,0.9,0,10190.09
C007698,West,SMB,Paid Search,29,9,10.4,0,17845.86
C007699,North,SMB,Partner,20,10,7.6,0,35117.24
C007700,South,Consumer,Social,15,7,11.1,1,11997.58
C007701,North,SMB,Partner,10,3,9.2,1,9766.38
C007702,South,Enterprise,Organic,48,26,9.4,0,159988.37
C007703,South,Consumer,Referral,2,2,8.0,0,3055.5
C007704,East,Consumer,Paid Search,10,1,14.5,0,979.99
C007705,South,SMB,Paid Search,15,3,16.9,0,6509.33
C007706,South,Consumer,Referral,14,6,8.8,0,6198.69
C007707,North,Consumer,Social,30,9,7.9,0,10024.43
C007708,South,Consumer,Referral,21,4,,0,4850.65
C007709,South,SMB,Organic,7,2,0.0,0,7723.03
C007710,East,SMB,Social,32,11,12.8,1,22938.15
C007711,South,Enterprise,Partner,10,6,3.5,0,52481.08
C007712,East,Consumer,Paid Search,23,1,12.8,0,1496.87
C007713,South,Enterprise,Social,45,23,12.3,2,191310.8
C007714,South,Consumer,Partner,12,7,8.9,0,9118.28
C007715,South,Consumer,Organic,12,2,7.3,0,3186.56
C007716,North,SMB,Social,17,4,12.1,1,9017.83
C007717,South,Consumer,Partner,17,4,8.8,0,4236.71
C007718,West,Consumer,Social,22,2,7.1,0,3153.48
C007719,East,Consumer,Organic,27,2,0.5,0,3058.08
C007720,South,Consumer,Referral,9,2,10.8,0,2831.58
C007721,North,SMB,Social,19,3,12.4,0,7680.73
C007722,West,Consumer,Referral,8,2,5.4,0,2737.92
C007723,North,SMB,Organic,29,9,2.5,1,35871.53
C007724,South,Consumer,Organic,37,10,0.0,1,17519.92
C007725,West,Consumer,Social,14,3,11.9,0,4057.84
C007726,South,SMB,Paid Search,21,5,12.0,0,17623.94
C007727,North,Consumer,Partner,44,8,6.8,0,13821.28
C007728,South,Enterprise,Paid Search,24,15,15.2,1,129971.79
C007729,East,Enterprise,Social,8,6,13.1,0,48397.04
C007730,North,Consumer,Organic,5,1,5.0,0,1592.68
C007731,East,Consumer,Social,10,1,13.4,0,1180.71
C007732,South,Consumer,Partner,16,5,10.8,0,8976.02
C007733,South,SMB,Paid Search,32,10,7.7,0,25267.23
C007734,South,Consumer,Paid Search,15,2,13.4,1,2361.06
C007735,West,Enterprise,Partner,8,6,9.2,0,53694.61
C007736,South,Enterprise,Social,15,10,12.5,0,71430.63
C007737,East,Consumer,Referral,16,1,6.7,0,1484.52
C007738,South,SMB,Paid Search,11,3,13.2,0,9034.98
C007739,North,Consumer,Partner,15,3,5.9,0,6406.68
C007740,South,Consumer,Social,21,2,12.9,0,2358.95
C007741,South,Consumer,Paid Search,4,1,8.3,0,1823.04
C007742,South,SMB,Paid Search,16,8,18.1,0,19582.67
C007743,West,Consumer,Organic,72,13,3.6,0,20929.04
C007744,West,SMB,Social,24,6,11.3,0,19393.08
C007745,West,Consumer,Social,32,10,9.7,0,15394.03
C007746,South,Consumer,Paid Search,43,11,9.6,0,18158.55
C007747,South,Enterprise,Paid Search,49,28,12.8,0,248358.83
C007748,East,SMB,Organic,12,2,4.2,0,4931.64
C007749,South,Consumer,Organic,5,2,6.1,0,3678.58
C007750,West,Consumer,Partner,35,8,10.1,0,13590.74
C007751,West,Consumer,Social,16,5,14.5,0,6300.49
C007752,South,Consumer,Paid Search,17,11,11.6,3,13722.73
C007753,West,Enterprise,Organic,27,14,9.7,0,119235.54
C007754,West,Consumer,Organic,19,7,7.2,0,10674.37
C007755,South,Consumer,Social,22,12,16.2,0,12043.92
C007756,West,SMB,Organic,23,12,4.0,0,38001.7
C007757,North,Consumer,Paid Search,36,8,14.0,0,8792.27
C007758,North,SMB,Partner,25,11,9.1,1,20449.56
C007759,South,Consumer,Referral,8,3,7.9,0,4932.7
C007760,South,Consumer,Social,8,3,17.2,0,3218.96
C007761,South,Consumer,Organic,12,6,6.0,0,12045.25
C007762,West,Consumer,Paid Search,24,8,7.4,1,13652.53
C007763,South,Enterprise,Partner,8,8,8.2,1,72144.7
C007764,South,Consumer,Social,8,3,11.7,0,5773.89
C007765,East,Consumer,Social,23,3,16.9,0,4081.89
C007766,North,Consumer,Referral,12,1,2.3,0,1225.83
C007767,East,Consumer,Organic,46,9,4.9,0,14150.28
C007768,South,Consumer,Referral,13,5,7.2,0,6677.06
C007769,West,Consumer,Organic,30,9,1.6,0,16764.56
C007770,East,Consumer,Organic,17,1,4.8,0,1181.74
C007771,North,Enterprise,Referral,7,5,9.3,0,29955.55
C007772,North,Consumer,Organic,12,3,3.3,0,4739.13
C007773,North,SMB,Organic,18,6,5.9,0,15382.48
C007774,West,Consumer,Organic,13,7,6.5,1,12794.57
C007775,East,SMB,Paid Search,43,14,8.8,0,44768.21
C007776,South,Consumer,Partner,9,6,8.1,0,6440.08
C007777,North,Consumer,Partner,14,4,7.4,1,5555.49
C007778,West,Consumer,Organic,25,5,5.0,0,8520.52
C007779,North,Consumer,Organic,55,14,0.2,1,21489.46
C007780,East,Consumer,Social,27,10,10.8,2,12398.7
C007781,East,Consumer,Organic,24,9,8.7,0,11708.55
C007782,South,SMB,Social,33,13,,0,25753.53
C007783,South,Consumer,Organic,38,10,5.7,0,21417.8
C007784,South,Enterprise,Referral,44,25,9.7,0,240915.16
C007785,South,Consumer,Organic,27,9,1.0,1,12908.79
C007786,West,Consumer,Social,22,4,14.3,0,4648.0
C007787,East,Consumer,Referral,10,2,6.0,0,3018.25
C007788,West,Consumer,Organic,23,13,2.7,1,20995.34
C007789,South,SMB,Paid Search,49,15,8.6,2,48659.41
C007790,South,Consumer,Referral,2,4,10.9,0,6569.98
C007791,East,SMB,Partner,41,9,6.1,0,23880.79
C007792,South,Consumer,Paid Search,22,6,13.4,0,5886.45
C007793,North,Consumer,Organic,35,5,6.0,0,6495.59
C007794,South,Consumer,Referral,28,5,10.1,0,8293.84
C007795,East,SMB,Organic,19,7,7.2,0,399051.8
C007796,East,Consumer,Partner,22,6,7.1,1,6844.33
C007797,South,Enterprise,Social,30,21,11.2,1,173119.97
C007798,West,Consumer,Organic,10,3,7.7,0,5503.62
C007799,South,Consumer,Referral,20,6,10.7,0,11710.95
C007800,South,SMB,Referral,27,10,14.4,0,30180.56
C007801,North,Consumer,Organic,31,4,7.9,0,6600.94
C007802,West,SMB,Referral,29,11,5.1,0,35305.94
C007803,South,Consumer,Paid Search,16,4,10.5,0,6802.59
C007804,South,SMB,Paid Search,21,4,5.8,0,12410.05
C007805,South,Consumer,Referral,8,6,4.6,1,8373.08
C007806,East,Enterprise,Referral,39,14,3.2,2,150093.49
C007807,West,Consumer,Social,23,6,16.8,0,11268.65
C007808,South,SMB,Paid Search,20,9,14.9,0,25415.98
C007809,West,Consumer,Social,20,5,21.8,0,6666.27
C007810,North,SMB,Paid Search,17,3,21.3,0,7330.28
C007811,North,SMB,Referral,32,13,7.7,0,36383.11
C007812,South,SMB,Organic,21,6,3.3,0,19519.56
C007813,East,Consumer,Referral,9,1,5.8,1,1608.23
C007814,South,Consumer,Paid Search,12,6,9.9,0,7204.37
C007815,South,SMB,Paid Search,7,6,19.0,1,14195.86
C007816,South,Consumer,Organic,48,9,0.0,0,17900.98
C007817,South,Consumer,Referral,18,5,11.9,0,7545.1
C007818,East,Consumer,Organic,51,12,2.2,1,20532.06
C007819,West,Consumer,Paid Search,22,9,10.8,2,12927.29
C007820,South,Consumer,Paid Search,15,6,4.3,1,10254.91
C007821,East,SMB,Referral,18,7,10.2,0,16419.76
C007822,South,Consumer,Partner,22,8,10.4,1,15627.03
C007823,South,Consumer,Partner,10,3,4.7,0,5660.63
C007824,South,SMB,Partner,7,1,11.3,0,2355.07
C007825,West,Consumer,Partner,37,7,10.7,1,11242.54
C007826,North,SMB,Organic,15,8,3.4,0,28758.07
C007827,West,Consumer,Organic,52,14,0.0,0,22083.32
C007828,North,Consumer,Organic,28,7,4.3,0,11648.51
C007829,West,Consumer,Organic,14,3,8.1,0,5681.4
C007830,North,Consumer,Social,64,17,12.3,2,22116.3
C007831,West,SMB,Partner,38,12,11.2,0,36266.8
C007832,East,Consumer,Referral,6,3,4.4,0,3549.94
C007833,North,Consumer,Partner,11,1,7.7,0,1555.15
C007834,East,Consumer,Social,1,1,12.8,0,983.99
C007835,East,Consumer,Paid Search,16,6,12.5,0,8176.06
C007836,South,SMB,Organic,59,16,7.5,3,67068.73
C007837,South,Consumer,Partner,4,2,12.9,0,2433.6
C007838,East,Consumer,Referral,24,6,7.6,0,9880.78
C007839,East,Consumer,Paid Search,72,16,7.3,1,20170.49
C007840,South,SMB,Organic,17,9,6.9,0,24669.66
C007841,West,Consumer,Social,23,10,14.1,1,13164.91
C007842,South,Consumer,Social,15,7,14.0,0,10147.38
C007843,North,SMB,Referral,11,6,7.3,0,15657.44
C007844,South,Consumer,Partner,31,6,9.7,0,11402.44
C007845,North,SMB,Paid Search,32,7,10.8,0,18009.52
C007846,South,Consumer,Partner,26,11,9.7,0,17737.33
C007847,South,Enterprise,Referral,13,8,8.2,0,106552.56
C007848,South,Consumer,Social,26,5,16.7,0,6744.65
C007849,North,Consumer,Partner,5,1,10.6,0,1235.76
C007850,East,Consumer,Social,28,8,8.4,0,9312.52
C007851,South,Consumer,Organic,10,1,3.8,0,2014.7
C007852,West,Consumer,Partner,10,1,7.5,0,1451.25
C007853,South,Consumer,Referral,49,15,6.3,1,24800.12
C007854,South,Consumer,Organic,2,1,2.4,0,1420.07
C007855,South,SMB,Referral,17,10,5.0,1,29955.04
C007856,West,Consumer,Paid Search,6,1,13.6,0,1672.7
C007857,North,SMB,Referral,21,6,8.4,0,12478.46
C007858,South,Consumer,Paid Search,11,2,12.1,0,2059.51
C007859,West,Consumer,Organic,6,1,2.0,0,1414.01
C007860,East,SMB,Organic,15,3,7.6,0,6993.24
C007861,East,SMB,Social,9,1,17.4,0,2138.4
C007862,North,SMB,Organic,9,1,8.3,0,2651.98
C007863,North,Consumer,Referral,29,10,4.7,0,14492.43
C007864,South,Consumer,Referral,5,1,17.9,0,1261.34
C007865,East,Enterprise,Organic,2,1,5.7,0,9574.73
C007866,South,Consumer,Organic,22,1,2.7,0,1913.77
C007867,North,Consumer,Paid Search,17,5,19.1,1,5989.63
C007868,North,Consumer,Partner,11,1,10.2,0,1633.72
C007869,South,SMB,Partner,29,10,8.6,1,18171.13
C007870,East,SMB,Paid Search,52,18,13.0,1,45722.49
C007871,North,Enterprise,Organic,18,10,8.8,0,93039.24
C007872,North,Enterprise,Referral,19,11,7.8,1,77831.67
C007873,South,Consumer,Paid Search,7,1,6.8,0,1728.74
C007874,North,Consumer,Paid Search,5,2,11.9,0,2353.92
C007875,South,Consumer,Paid Search,17,4,14.7,0,6085.1
C007876,North,Consumer,Referral,4,2,6.9,0,2173.74
C007877,East,Consumer,Paid Search,3,6,9.0,0,8924.13
C007878,East,Enterprise,Partner,25,10,7.9,1,71256.99
C007879,West,Consumer,Paid Search,6,1,14.6,0,1424.07
C007880,West,Consumer,Paid Search,25,6,15.8,0,7927.33
C007881,South,Consumer,Partner,40,12,4.7,0,23691.12
C007882,North,Consumer,Paid Search,23,4,8.5,0,5835.64
C007883,South,Consumer,Organic,5,3,4.8,0,5751.25
C007884,East,Consumer,Organic,64,13,2.9,0,15449.22
C007885,North,Consumer,Social,20,10,13.3,0,14717.78
C007886,South,Consumer,Referral,18,7,6.2,0,14998.26
C007887,South,SMB,Referral,16,4,9.3,0,16717.69
C007888,North,SMB,Organic,10,1,2.5,0,1771.68
C007889,East,SMB,Organic,8,3,1.5,0,8329.01
C007890,East,Consumer,Paid Search,2,1,9.8,0,915.81
C007891,South,Consumer,Paid Search,6,1,7.5,0,1426.92
C007892,West,Consumer,Paid Search,15,1,12.2,0,1252.1
C007893,North,Enterprise,Referral,24,10,7.3,0,89818.04
C007894,North,Consumer,Social,9,1,18.0,0,1208.56
C007895,South,Consumer,Referral,22,6,3.8,1,8296.53
C007896,East,Enterprise,Referral,14,5,7.4,0,39781.39
C007897,South,Enterprise,Referral,17,9,8.0,0,63538.69
C007898,North,Consumer,Organic,33,8,0.4,1,10342.37
C007899,West,SMB,Referral,22,7,7.7,0,19041.5
C007900,South,Consumer,Organic,26,7,5.8,0,10554.46
C007901,South,Consumer,Social,68,16,14.6,1,23586.85
C007902,East,Consumer,Paid Search,9,1,8.2,0,1299.69
C007903,West,Enterprise,Referral,31,19,6.8,0,140917.11
C007904,East,Consumer,Partner,25,10,2.1,0,13992.88
C007905,West,SMB,Paid Search,25,11,13.0,0,30916.77
C007906,North,Consumer,Organic,21,1,7.2,0,1406.14
C007907,East,Consumer,Partner,24,3,7.3,0,2784.29
C007908,West,SMB,Paid Search,15,7,15.8,0,20475.24
C007909,South,SMB,Paid Search,19,6,9.9,1,20181.28
C007910,South,Enterprise,Organic,36,18,2.8,2,191127.78
C007911,West,SMB,Paid Search,11,1,11.2,0,2894.72
C007912,North,SMB,Referral,13,4,13.8,0,12854.61
C007913,South,Consumer,Social,24,4,14.1,0,6267.0
C007914,West,Enterprise,Social,23,6,21.4,0,38874.51
C007915,West,Consumer,Referral,14,7,6.9,1,10168.65
C007916,West,Consumer,Social,25,7,12.6,0,8618.93
C007917,West,Consumer,Social,25,2,20.9,1,2050.28
C007918,North,Consumer,Organic,62,14,5.6,0,22860.94
C007919,West,Consumer,Referral,72,15,6.1,0,21131.05
C007920,South,Consumer,Organic,72,20,7.6,1,35094.72
C007921,East,Consumer,Paid Search,24,7,15.7,2,11593.36
C007922,South,Enterprise,Social,34,17,13.3,0,170212.95
C007923,West,Enterprise,Social,24,14,17.7,2,85008.05
C007924,South,Consumer,Partner,17,7,7.3,0,9584.87
C007925,West,Enterprise,Paid Search,26,16,9.1,1,145834.03
C007926,North,Consumer,Organic,17,7,2.9,0,11109.32
C007927,North,Consumer,Organic,19,10,1.5,0,19301.91
C007928,South,Enterprise,Organic,18,14,5.3,1,115467.05
C007929,North,Consumer,Paid Search,18,2,12.3,1,2047.91
C007930,East,SMB,Referral,12,4,10.4,0,8054.46
C007931,South,Consumer,Referral,32,5,9.6,2,9480.13
C007932,South,Consumer,Organic,25,10,3.8,0,16424.95
C007933,North,Consumer,Organic,11,1,4.4,0,1697.89
C007934,North,Enterprise,Organic,18,15,3.1,0,115745.6
C007935,East,Consumer,Social,8,1,15.3,0,990.14
C007936,South,Consumer,Paid Search,22,6,11.3,1,10038.72
C007937,North,Consumer,Organic,36,6,5.1,0,6563.92
C007938,South,Consumer,Paid Search,15,3,16.4,0,4574.01
C007939,North,Consumer,Organic,31,5,9.5,0,9411.65
C007940,East,SMB,Paid Search,18,6,10.1,0,9289.4
C007941,North,Consumer,Social,15,4,17.3,1,4121.84
C007942,South,Consumer,Paid Search,11,3,14.0,0,4247.19
C007943,East,Consumer,Organic,17,4,3.4,0,4761.54
C007944,South,Consumer,Organic,32,7,9.2,0,10246.83
C007945,South,SMB,Organic,24,9,0.6,1,46035.91
C007946,South,SMB,Partner,9,9,11.2,0,23190.35
C007947,West,Consumer,Referral,26,5,6.6,0,7062.99
C007948,South,Consumer,Paid Search,21,5,8.8,0,6186.08
C007949,South,Consumer,Referral,8,1,6.4,0,1167.85
C007950,West,SMB,Organic,7,2,10.6,0,6156.93
C007951,East,Enterprise,Paid Search,6,5,19.5,0,22289.32
C007952,East,SMB,Paid Search,33,7,9.7,0,13165.1
C007953,West,Consumer,Social,8,1,14.9,0,1352.61
C007954,North,Consumer,Social,16,5,14.4,0,7220.69
C007955,West,Enterprise,Organic,25,14,4.9,0,99908.18
C007956,East,Consumer,Social,24,6,19.9,0,5596.37
C007957,South,SMB,Organic,24,6,3.8,0,13737.96
C007958,South,Enterprise,Organic,8,10,2.7,0,100737.24
C007959,North,SMB,Organic,25,6,3.7,2,17456.92
C007960,West,Consumer,Organic,15,1,4.4,1,1508.75
C007961,North,Consumer,Organic,20,7,7.3,0,7487.78
C007962,South,Enterprise,Partner,19,15,8.4,1,151113.49
C007963,East,Consumer,Paid Search,17,3,14.0,0,3151.3
C007964,East,Enterprise,Paid Search,36,13,15.2,0,100753.61
C007965,North,Consumer,Organic,32,8,4.2,1,10082.67
C007966,West,SMB,Organic,72,17,4.8,0,54416.92
C007967,South,Enterprise,Organic,45,30,6.5,5,225520.6
C007968,West,Consumer,Organic,5,1,3.2,0,1847.99
C007969,North,Consumer,Paid Search,18,5,12.1,0,5175.96
C007970,North,Consumer,Organic,43,8,8.2,0,11700.19
C007971,East,SMB,Organic,17,3,5.4,0,6002.63
C007972,North,Consumer,Referral,14,1,10.8,0,1228.34
C007973,South,Consumer,Partner,7,6,5.3,0,10653.98
C007974,North,SMB,Organic,7,4,6.0,0,8978.24
C007975,East,Enterprise,Social,31,11,16.7,2,76987.88
C007976,West,SMB,Referral,20,5,7.9,1,16871.69
C007977,West,Consumer,Referral,2,1,6.1,0,991.07
C007978,West,Enterprise,Referral,37,20,2.6,0,191210.58
C007979,West,SMB,Referral,40,14,10.4,1,49490.72
C007980,South,Consumer,Partner,16,6,3.8,0,8200.01
C007981,South,Enterprise,Organic,19,12,1.0,1,93535.32
