age,tenure_months,orders_last_6m,monthly_spend,support_tickets,late_payments,discount_pct,churn
30,58,6,1705.2042728153756,0,0,21.791638843435038,0
47,41,7,4336.243686167102,0,0,18.476110273500236,0
55,3,8,5651.521421065026,2,0,36.01346199179196,0
32,52,8,4888.6972422943,1,2,2.28675422472657,0
61,63,7,4625.066948194396,2,1,14.561907110459716,0
54,16,7,2175.1141964681383,2,0,8.708453891593084,0
27,69,7,2956.2837110210276,2,1,20.61884289076847,0
71,57,13,2601.5319204111247,0,0,13.27715195183094,0
20,53,10,4959.359766078458,1,0,10.561360910314903,0
55,24,7,3546.12206802674,2,0,18.576088779764063,0
43,9,4,5245.927670072248,2,3,19.89227753526785,0
55,31,5,4218.309927944221,0,0,17.02151216936599,0
62,58,6,1945.2464729482758,0,2,17.653998268210387,0
57,42,11,792.725685635965,1,0,4.745134029833062,0
55,46,12,7039.976633968396,3,1,12.548869297927189,0
65,56,8,2736.92975234628,5,1,0.0,0
58,25,12,3703.470713800088,3,2,16.25866513539522,0
64,3,7,6639.095991946851,2,1,7.979724535609584,0
40,63,5,4412.5049375338385,5,1,3.104229749781025,0
29,44,9,1636.8290286588688,2,1,12.559869238644072,1
31,41,17,3604.8789912651787,2,1,6.231544837465249,0
52,41,7,6155.535606566263,1,1,13.373501225630246,0
48,61,5,4132.006233426773,3,1,19.259613556532713,0
22,55,6,9567.389907709108,3,0,18.737725007715586,0
29,48,10,300.0,1,1,20.050830599904412,0
73,56,7,2801.136780496646,3,0,20.732456556118,0
59,21,7,1051.3044526792378,0,0,14.563285299329172,0
61,51,7,4800.311453768626,3,0,15.292189513808315,0
29,70,12,1184.6766062454276,1,0,18.66142138780227,0
21,17,7,2088.202214143327,0,1,20.64213348532182,0
34,41,10,2404.564503166206,2,1,13.219170027423012,0
66,49,14,3821.678083922793,2,0,25.051635308617424,0
46,37,7,3160.5609107362034,4,0,18.780238883539386,0
62,69,7,5254.140640789445,2,1,4.93493729130568,0
45,29,8,1575.7872700366158,3,1,4.172890269738,0
45,16,8,4220.387447657345,2,0,9.57657804074696,0
52,10,11,3114.1549770144175,1,0,11.833448000007548,0
72,61,3,300.0,4,0,17.114504689669776,0
42,49,3,5497.00974256808,0,1,28.652152625547853,0
51,42,9,2174.0322033507628,5,0,0.0,0
70,31,9,3766.6371617240284,3,1,11.267166975454414,0
39,30,16,1844.5516832572507,5,1,28.5847188905903,0
65,67,9,8566.722686636107,4,0,0.0,0
48,49,16,6412.482647875509,3,0,23.57351671003832,0
68,69,7,2625.188444172695,0,1,16.879673509273466,0
44,57,6,3991.9811123894015,0,2,9.304596630182939,0
53,55,10,4018.3790530063357,1,1,27.10250264400449,0
36,40,6,968.5811724022888,2,1,13.131217337790199,0
54,18,9,4645.421067035144,3,1,21.024760748271405,0
36,47,9,3573.5912618970606,4,2,13.681691643464223,0
52,51,8,5439.3039879707285,1,2,11.612634797933978,0
62,38,10,3219.223885406572,0,0,6.215788862343619,0
42,2,12,1431.5641687030034,3,1,8.160427609432102,0
42,69,9,2123.8532889044614,0,0,20.474448412673084,0
36,59,9,1310.12474647537,3,1,16.714251677428667,0
59,26,5,3764.385539034807,4,0,13.784592503389545,0
51,36,11,4795.754971510325,3,2,11.061609173943275,0
47,9,4,940.4644562620597,1,0,15.089559873214062,1
19,67,12,4190.686573269848,2,0,17.48131710352059,0
24,17,9,4803.892122889526,2,0,10.685043674389117,0
18,27,7,4310.882829223512,2,0,17.71384553877869,0
66,31,14,1054.419441324057,2,1,19.33341571418623,0
66,19,7,6556.446441236685,3,0,12.633228397814941,0
21,46,2,4129.650298089387,1,1,14.112011505983222,0
20,71,9,618.1241502405942,1,0,21.018289488070785,0
62,61,7,2466.0533358667735,0,0,7.5533917007672695,0
47,38,5,2411.4107005738333,4,0,21.53014045579436,0
35,10,8,3069.361896927864,1,2,24.246616265987257,0
53,62,14,6135.193510809316,2,1,5.306469117311856,0
31,19,10,3942.8659874298787,2,0,26.79143645795102,0
29,65,3,3238.7593982620815,0,0,18.7902117409868,0
38,29,13,6333.483100849626,1,1,11.239577012741758,0
69,37,11,4378.918142025083,0,1,15.204775525516467,0
61,32,6,7302.91980686748,1,0,26.858702224890664,0
28,33,4,3697.3318831426955,0,1,24.28948981071794,0
50,12,10,6406.211570297461,3,0,7.0913485758110735,0
68,40,13,300.0,3,0,8.177440394127338,0
72,29,8,4846.557268401714,1,0,7.287725166110549,0
61,61,11,3184.6109597241275,0,0,34.41089294614915,0
25,34,7,4006.38496358911,3,0,35.96745336921419,0
31,69,14,4279.900748180322,1,0,9.794983096978033,0
30,22,10,4693.94107316186,1,0,23.571696390510247,0
26,24,9,6458.2128071743045,2,1,18.752245453803724,0
27,3,10,4526.954756411289,3,1,20.402514845809485,0
36,53,11,3523.3143550632317,2,0,26.261536639738928,0
49,6,3,4420.300030735414,0,0,16.397497921894036,0
40,21,6,1907.017524060447,1,0,2.7084885940005705,0
41,65,9,6968.6710497640925,1,1,13.143995914769226,0
32,44,8,2338.1630211733464,2,1,20.446110552816695,0
26,40,9,4952.734301973716,3,0,15.18257531702642,0
74,58,8,5776.0442871112355,1,0,21.808325433094193,0
52,55,9,4588.029931139981,0,0,16.986552795497627,0
31,63,14,2400.8965426437644,1,0,3.765333767350789,0
64,48,6,2247.2762519004627,1,0,17.68330175093086,0
65,32,5,5589.026956853073,0,0,17.81472809984829,0
73,10,7,4238.723844998436,2,2,16.329106196337378,0
27,27,11,2719.5693049333813,0,0,10.837818136974803,0
54,51,7,2065.6993315233453,2,0,5.32096609338832,0
73,18,3,2341.9305059459093,2,2,24.970656741913427,0
63,48,13,3853.7270696191185,0,1,22.771276076904307,0
30,10,5,7857.448054282293,0,1,13.741090160563095,0
68,5,9,1320.600403824125,0,1,4.082519345789812,0
42,26,5,300.0,1,0,22.16683999576883,0
45,17,12,3566.0179902955488,0,0,10.073775313699269,0
49,62,8,2382.822945386604,0,1,4.397589081401005,0
61,27,4,2856.1414102090675,0,1,22.318197168524208,0
24,30,9,1462.9787920188248,2,1,11.723751237249532,0
48,29,12,5810.2965964313535,3,0,27.641696914639542,0
64,23,9,2638.966141357395,0,1,19.874916492064525,0
49,66,12,4376.909065988904,2,0,6.868450925914839,0
33,53,9,6323.784421278046,1,2,10.79251699683672,0
21,12,9,3092.9690816312586,3,1,13.564892468420043,0
49,16,8,2026.080718427266,0,1,27.492144684551338,0
58,6,6,3259.077076862548,1,0,11.862894838874995,0
49,19,9,3321.169286805223,4,0,25.939732950806842,0
73,47,6,4451.45578051769,1,0,15.32615153881007,0
52,67,7,3507.067448572906,0,1,12.921959914042546,0
46,35,10,3670.6545523604573,2,0,0.0,0
21,6,7,2669.7908888546763,0,0,13.923337591926195,0
49,4,7,3868.702289452851,1,0,8.332762929681007,0
27,30,8,4094.868096595086,3,1,25.065099921058703,0
59,19,5,4493.958039440304,2,0,37.23493210626563,0
27,41,10,502.774988104622,1,1,24.256849975775676,0
69,9,7,1367.2135642150438,3,0,22.26058687938758,0
35,17,4,950.5692753285007,1,1,18.519966980605528,0
42,40,11,5217.4833957211595,1,0,14.665493163523015,0
26,20,10,1413.0627392536376,1,1,20.008832568192297,0
30,26,10,2722.8522749222047,1,1,7.158546391300348,0
70,16,3,3467.5203653893864,0,0,13.085637720958319,0
34,4,9,884.3431992351216,3,0,11.933304924681956,0
47,25,10,2592.7780236149565,5,0,6.5586758767488735,0
73,24,3,8050.871694670364,3,0,20.229412209651493,0
53,64,9,3594.4434813719754,1,0,20.271903942315134,0
20,64,4,6721.1451877552845,2,0,9.806416831665123,0
38,31,10,2609.194831189995,0,0,11.037095361721223,0
40,21,5,4644.937588655476,2,0,20.153958371047924,0
33,30,6,2667.2712717443637,2,2,11.531371968388724,0
31,44,11,3947.405081379201,3,1,11.062526219535123,0
46,28,11,4934.160025213984,5,3,18.825562802690293,0
39,54,7,2686.545844145463,1,2,23.183339557931866,0
34,69,7,4445.71747566589,3,0,23.687633120441927,0
41,29,9,2923.3828524885294,0,1,12.18926249178758,0
37,9,9,3963.414596148008,2,0,16.518874555514277,0
31,9,6,5325.145909015077,3,0,11.593126780403392,0
43,62,7,6017.680901254751,2,1,12.784923488073971,0
71,30,10,5388.440564583912,2,0,26.898452142544603,0
46,24,10,3439.262736093576,2,0,15.742221944595828,0
52,44,12,5818.997018893598,1,0,10.129810843544949,0
74,68,8,5149.559670484311,1,0,8.293403608775177,0
52,31,8,2618.6133905823376,2,0,15.642012318124172,0
30,23,13,1613.430485082949,3,1,17.36731838414344,0
40,62,6,436.1748798441763,2,0,9.250964692715456,0
45,6,9,6670.828743449963,2,2,11.458277596297645,0
45,60,14,705.9197546882133,3,1,19.601125017169316,0
26,37,7,3100.7028790871886,2,1,8.009451694508261,0
24,2,12,4200.131823025499,2,0,6.221804767994911,0
37,17,8,1343.462039813705,2,1,20.740479576997046,0
70,49,2,6512.042240631835,4,0,7.13122380370703,0
58,54,6,7806.552292016397,0,1,8.026725586267784,0
65,14,7,3745.0181350030316,2,0,19.84012115259933,0
27,47,11,3135.644793311778,0,3,28.153105935649567,0
41,71,16,2204.3431615516233,2,1,0.0,0
51,49,6,4192.987852307526,1,0,23.301024321926022,0
42,50,10,300.0,1,0,17.26075278789228,0
41,14,6,3642.2661646644165,1,0,10.377032728975658,0
38,46,3,4815.172633358614,1,3,3.6121934023838485,1
20,51,4,2397.55859311074,2,1,9.58628471914962,0
66,8,9,3947.058838714,1,0,13.888882890182533,0
71,23,4,4393.349343577656,1,0,22.30632915772162,0
22,63,3,4103.419834607635,1,0,6.881019381733633,0
41,71,3,2764.130812285753,2,0,12.5323999299144,0
47,13,11,4714.14823279807,0,1,14.203734971548496,0
62,52,13,2007.4390139678587,5,1,21.674402700867798,0
74,36,7,1662.6721120200684,1,0,0.0,0
41,42,5,2307.9034218610773,1,0,15.503010320735346,0
60,37,9,3970.2979562259143,6,0,16.26768507352054,0
71,62,9,300.0,0,0,26.53457536314626,0
65,32,10,1387.504435956922,0,0,15.232731668826768,0
34,42,5,1486.1974243172795,2,0,6.002156484454332,0
64,48,8,3758.2307621010887,0,0,8.258010178070322,0
41,40,7,2020.4976019056955,1,1,5.569400123782694,0
18,63,6,1507.5607407356474,1,1,4.219951300617845,0
61,17,9,1147.0470627733553,3,2,6.5905485223208675,0
65,68,8,1776.6751472367944,1,1,0.0,0
37,49,9,2464.9442723464986,4,0,20.047855056381465,0
43,69,11,1371.2070982508494,0,1,9.866495851486029,0
38,27,6,3817.7367277282437,3,0,20.059966133573006,0
24,34,9,3160.833800776056,3,1,19.42783643800667,0
74,4,8,5638.380821614384,1,1,12.477828910886704,0
19,66,11,6552.7671730143,2,1,8.19179896141986,0
49,58,5,3184.887853414071,2,0,22.213893971698475,0
18,22,10,4366.013602310229,0,1,3.1129492791463633,0
57,4,6,4635.860734190458,2,0,10.874237936398115,0
69,50,10,3664.1224080199004,0,1,11.375335498980114,0
54,48,13,2121.3212263570294,1,0,12.284393707971395,0
52,38,9,4139.33415613828,2,1,6.49726584291807,0
65,12,8,1201.724455315115,1,0,9.88214691267698,0
73,66,10,4197.6436194525095,1,2,18.382519551460682,0
67,31,6,3225.22925482355,0,0,22.588329212558087,0
31,52,4,3811.2675747383205,1,1,12.48197185058931,0
50,61,11,3683.300421915692,2,0,13.25762019856196,0
64,39,7,5975.825053143466,2,0,20.295539309877988,0
34,7,9,2133.9386444062775,1,1,17.594921338316567,0
56,64,10,4997.50879031233,1,0,25.226924156312926,0
19,48,1,3650.915667517497,1,0,18.578528421832203,0
68,64,6,6099.685423581917,0,0,18.0762582151128,0
53,44,9,1155.3098449964164,2,0,16.640660210801542,0
60,65,7,3305.8225843917126,2,0,16.067789231681672,0
65,62,8,4140.552792317239,2,0,21.91720542976958,0
30,16,8,3472.6064684608514,0,0,17.006577337403932,0
43,13,4,716.6648235879916,2,0,21.91712479832545,0
66,12,7,2333.740325668865,1,0,29.682325401113296,0
27,57,9,1984.1828214050454,1,1,11.12113733197121,0
64,18,9,6822.950088309062,1,1,11.9385770624573,0
34,32,6,3685.5344497219426,1,0,14.303296855811936,0
50,56,1,1665.3409486151395,3,1,17.943756695974105,0
47,31,9,4851.382258593885,2,0,26.264464822327415,0
57,5,11,2744.229492145857,2,0,26.578436502641622,0
65,26,10,5826.842858811609,4,2,13.299018606476043,0
37,7,3,2057.4081609203304,3,0,13.15947111560937,0
27,28,4,1580.7660155868725,1,1,23.593671242626698,0
42,53,12,2525.5108826632068,1,1,0.0,0
52,37,9,4392.119608017422,1,0,11.177930955431217,0
60,48,6,4387.0808167544965,1,1,11.418930268106099,0
60,8,10,5932.449279285009,1,1,0.0,0
37,54,10,7071.187515136096,0,0,26.724868154645716,0
71,31,6,4618.6485861706615,1,1,10.168182932361354,0
22,21,8,2263.904954395839,2,1,24.44525990468948,0
24,47,3,5140.387918726644,0,1,14.267933502506605,0
19,10,8,3616.5174477035325,1,1,15.559116579759332,0
70,36,9,3556.93446223391,0,0,9.458941166733425,0
28,30,8,3328.503169552716,2,0,6.995666971997714,0
52,12,2,1674.9832526081157,2,0,13.289797920687294,0
64,68,7,2044.4115494670743,4,2,15.62624115028036,0
61,26,20,1313.6912613084078,1,0,21.53162130578324,0
72,3,9,321.39606994686983,0,1,10.602873034085691,0
21,32,14,3930.8658786976434,4,1,19.4427438237668,0
41,69,7,6145.107420117527,1,2,8.667525025089326,0
46,48,8,4234.788252085915,1,2,5.403893920956275,0
57,46,5,4710.137134335391,3,1,16.606556228374814,0
53,64,5,7154.086213425245,2,2,28.855706569134494,0
49,6,10,1640.174128514829,2,0,20.579781701765846,0
35,40,8,6333.91821125304,0,0,8.051425589792945,0
24,23,8,5726.269546016316,3,0,14.717654309172103,0
42,49,6,3496.988091255761,3,1,18.76474902056974,0
32,61,8,1486.6180758197886,3,0,9.271107024986527,0
49,6,12,4393.251060747707,1,0,16.766015862544286,0
63,12,7,7899.1464669805,2,0,0.998185962054384,0
49,68,9,5276.549421468507,0,1,0.0,0
51,35,7,2049.490768633355,0,0,8.806176048356182,0
20,23,7,4805.202119775727,2,0,16.786911807472823,0
54,11,9,3052.803466033668,2,0,26.56972264485409,0
43,26,11,4593.955011855976,3,0,0.0,0
25,1,5,1700.0884645034628,0,1,19.378815243560037,0
30,16,8,4501.889729481731,1,2,11.731825881132107,0
62,13,6,2640.671891967704,4,0,14.690736887124313,0
70,7,8,300.0,3,0,11.167663958676933,0
46,69,7,3547.7310824886063,2,0,4.63657676380571,0
73,57,9,2106.6055272243216,2,0,7.169803728787174,0
28,67,10,1455.7215809203221,0,1,10.443421799074958,0
35,18,9,862.9414064980124,0,1,11.048445582193303,0
71,21,4,2466.814218327855,1,1,22.89248177341132,0
27,21,10,2796.715815439409,4,0,13.088065650856596,0
55,40,12,3783.964629804533,2,0,21.51558256050135,0
30,13,6,2298.370079148449,1,1,25.845237609012084,0
36,17,9,1910.7668630050975,1,0,1.5821337038530388,0
45,70,10,2586.0288919740833,1,1,10.428408261004297,0
38,26,13,3569.240009676963,1,1,9.786077662043382,0
67,56,9,3271.442139523901,3,2,11.519642774650968,0
73,17,10,3635.75875308386,3,0,11.82417367260338,1
46,67,3,1596.549243928627,1,0,11.807511628580883,0
47,50,5,1061.576145536581,2,1,26.9235036320924,0
21,62,7,4450.750101382313,3,1,19.03960416405222,1
31,37,11,4094.5209426989395,1,2,18.743990999113116,0
20,65,10,300.0,2,1,29.803195466944057,0
66,26,8,3709.4655251790796,2,1,0.0,0
30,35,8,3050.5713200345117,3,0,17.664997416459375,0
37,5,14,1145.4176454503222,5,0,7.621684295925713,0
66,13,7,6541.166702659007,2,1,11.345961926926758,0
58,55,9,415.5423275788412,2,0,14.049045455354976,0
53,24,9,5049.37324859358,4,0,6.116990332240535,0
20,8,1,1702.510817941265,0,0,5.6798370899760275,0
50,21,11,1293.3267460874863,1,0,16.410586139288743,0
49,26,10,3544.305791559504,0,0,20.454164997064616,0
36,51,8,1522.0015814660392,1,0,5.386166322611192,0
60,7,7,5617.710865562586,3,0,1.8659698200634462,0
70,2,7,5429.320175454801,1,1,0.9664058531142139,0
32,52,8,2758.9291894734893,0,0,17.900220376168377,0
36,11,10,3868.9102860701005,2,1,12.473408601572928,0
36,30,13,4677.071010196135,0,1,18.384204069148016,0
65,49,5,1346.4054321253702,2,4,31.884810736926752,1
22,37,11,5953.4744999406885,2,1,2.5443437234006705,0
69,9,8,2257.748569015268,2,2,22.891801659941486,0
62,52,7,3212.060766691178,3,0,20.77384936727715,0
45,4,7,3040.526180933013,2,2,18.975222477539415,0
51,17,9,2304.0511928228125,1,0,14.446060856200491,0
68,8,6,2374.9529779703043,1,0,7.940311499865824,0
61,37,8,4096.783728048023,4,1,10.266708497041396,0
33,50,13,4347.3169451890935,2,3,0.39651113175851727,0
20,47,6,1349.5326080799928,2,1,8.566468862074196,0
55,10,9,3195.387109287133,2,1,12.017879659527638,0
26,25,9,1597.915525984467,0,1,9.385921907410651,1
23,11,9,1588.5886936996844,2,1,21.799554431228362,0
73,25,8,6429.527031672236,0,0,18.20142686957637,0
45,17,13,2950.3983297322384,2,0,22.11875777757153,0
55,53,9,1209.2611996229639,0,1,17.456596361944623,0
30,54,13,4133.79569786916,1,0,0.0,0
23,59,9,2601.3741595208758,1,2,13.526687838349385,0
21,15,4,3532.0092911117954,0,0,11.558660829514302,0
38,1,8,1575.0440965160012,1,0,0.0,0
18,3,8,3385.4235156518043,1,1,12.202612489902958,0
41,60,9,4935.0438894711515,2,0,10.47198271046826,0
36,65,2,4991.981547961361,1,2,27.583009991970982,0
48,16,9,5663.223912692432,0,0,26.143913627010313,0
51,63,8,2791.007315799231,3,1,8.784167373774181,0
35,38,10,2275.7444008386174,0,1,0.0,0
43,14,10,3411.0095619481117,1,0,16.691099522465038,0
22,23,2,3234.9812887196026,1,0,19.86694662954008,0
35,19,8,2885.293502388631,1,1,11.034850788781693,0
73,55,8,1566.7691293207777,1,1,18.549311167580207,0
74,14,6,6956.4459192618415,2,0,5.806568760463076,0
45,13,8,3885.924731851365,1,0,25.275686296580755,0
71,52,8,346.9682832812041,3,1,6.0118429955207215,0
46,22,12,3430.724583885174,2,0,4.952604712866178,0
25,18,7,5064.178972375506,3,0,7.224357202152302,0
67,58,6,7998.963470058969,1,0,13.810341593805688,0
41,67,8,3745.7924032151845,2,0,2.830916995213194,0
52,40,7,4916.783823704437,1,0,14.98493089055079,0
54,59,7,4219.355765310455,0,1,13.027538952113828,0
35,60,8,2406.9325999141174,2,0,21.52340059499464,0
59,42,3,4131.175747347522,1,0,14.899058830784705,0
46,59,8,3099.4891756512907,2,2,14.64049107288326,0
38,1,5,2096.7771879328293,0,1,3.5590056677006636,0
34,3,7,3828.934446850115,2,0,27.19531684554226,0
60,63,4,3889.7838332022734,0,1,0.6502547429622325,0
32,10,8,4808.808812022666,1,2,13.136060113712972,0
25,52,7,5126.645381582588,2,0,19.871965121962337,0
68,30,3,300.0,1,0,17.28907472259251,0
36,56,6,1836.2742227815897,2,1,16.904298528050525,0
54,48,7,6033.493506723158,1,0,21.063573317637495,0
58,6,12,2334.8913684370086,4,0,24.553370682915357,0
65,24,4,1534.5552751566552,2,0,18.430046033253557,0
53,51,7,300.0,0,0,17.788238866193538,0
58,66,11,5613.74585128706,2,0,15.975448814075705,0
65,58,0,3041.8648402624076,3,1,5.376637434536448,0
71,64,8,1334.604485835936,1,2,24.019794619752645,0
20,68,12,1982.4628196121341,2,0,5.171304857693984,0
60,64,5,1815.1567212903444,1,1,19.233398257261417,0
27,42,6,6960.191153224049,1,3,7.349111555890756,0
68,24,8,4693.162949584897,2,0,15.371963099417883,0
20,37,4,4310.549697501561,1,0,11.581323766308088,0
32,57,11,4382.885214427928,0,1,7.512970426753657,0
28,31,8,5929.23919479116,3,0,13.279672002991905,0
52,59,8,7503.301252875756,6,1,10.053806551936868,0
18,50,11,3795.1823595279297,2,0,19.74896432805825,0
18,15,10,2919.0501201400198,1,0,17.43728993688776,0
46,66,7,6838.973411253368,2,0,22.512823495522102,0
73,61,7,2412.264127080819,1,1,1.0591734208023436,0
48,43,7,5400.3219386126675,2,0,5.527682107360183,0
43,14,11,1528.8415017731893,0,0,8.855146008734453,0
55,17,8,4039.5876034843,0,0,20.613944252556212,0
49,60,4,3440.0709386601397,5,2,8.877193209247167,0
39,2,9,3040.2613616623803,0,0,13.13536284480791,0
51,35,16,3908.506469895134,1,1,1.8415921443253822,0
18,44,11,2686.3417092400873,0,0,15.092464175910438,0
31,17,7,300.0,2,0,19.56681901529764,0
56,62,5,4999.678044201413,1,0,32.467229440353485,0
37,38,9,2911.9618104787687,2,1,17.706785912937708,0
21,5,9,3288.581934089569,0,2,26.444759570876496,0
25,23,7,6417.200367543977,0,0,10.017196050115048,0
67,29,12,3070.2061718958776,0,1,6.2070675347616415,0
36,16,11,4153.671272501737,2,1,20.434259797493972,0
19,67,7,2000.9998821572713,4,0,17.418592847811773,0
59,26,4,7520.937039586839,1,0,24.20650073830175,0
48,36,10,2319.5319381273057,1,0,14.692718008871509,0
43,39,5,1515.3611422638253,4,0,21.87997261397633,0
69,16,8,300.0,0,1,19.91314290078119,0
35,41,5,4630.303558290459,1,0,15.526061204740227,0
50,26,7,4337.489923635936,0,1,14.652024271344272,1
60,1,10,3063.3723721965393,1,0,17.954947934577064,0
52,29,15,3055.7360835235754,1,1,1.6750340167070519,0
29,42,7,2738.5259339738523,3,1,22.89835190582019,0
56,9,9,6508.069503155237,2,1,25.19982835419423,1
60,56,6,2219.770255679791,0,1,10.794008080003069,0
24,47,11,3066.614247879034,2,1,20.4359210231967,0
27,23,8,300.0,2,0,1.1348497411305623,0
56,43,6,4435.412028791171,0,0,10.179576960967443,0
24,22,6,3405.4626033150366,2,2,5.869885710320046,0
68,46,9,4485.524167993486,0,0,1.3653023895060983,0
24,11,6,4279.760496198951,0,0,9.58157192616754,0
73,44,8,3976.0691930355893,1,1,22.1409376213069,0
56,4,8,2203.9447650452657,1,0,19.05568053021345,0
43,2,11,2283.537527142657,2,1,17.888804409225074,0
33,19,12,4512.102493714088,1,0,14.782898252398647,0
37,13,4,2501.424826913543,1,1,7.628557026082721,0
60,35,6,4548.964151729023,1,1,18.601511454951243,0
60,12,4,3756.9845884033844,3,0,29.192842590071777,0
29,18,10,4757.157396603771,4,0,8.980283257257142,0
48,7,6,1475.1473079047382,3,0,28.39289114119611,0
74,63,7,2662.806804193082,2,0,11.086256916187097,0
32,53,3,3501.449042737367,2,0,13.99684868019381,0
57,16,10,2077.4863699481193,1,1,12.435938350319407,0
27,9,7,2749.89142373424,2,0,13.826316564084506,0
65,61,10,2581.0138795028925,0,0,18.535330521033885,0
